[2025-07-25 14:59:00] [INFO] [gru.py:27] - Loading dataset from: dataset\YouTube\processed\extracted_labels_Youtube.csv
[2025-07-25 14:59:00] [INFO] [gru.py:32] - Using device: cuda
[2025-07-25 14:59:01] [INFO] [gru.py:84] - [Epoch 1] Loss: 1.1721 | Accuracy: 46.5909%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 230] Loss: 0.0868 | Accuracy: 98.8636%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 231] Loss: 0.1122 | Accuracy: 97.7273%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 232] Loss: 0.1520 | Accuracy: 93.1818%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 233] Loss: 0.1233 | Accuracy: 95.4545%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 234] Loss: 0.1309 | Accuracy: 95.4545%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 235] Loss: 0.1032 | Accuracy: 95.4545%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 236] Loss: 0.1756 | Accuracy: 94.3182%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 237] Loss: 0.1010 | Accuracy: 95.4545%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 238] Loss: 0.1155 | Accuracy: 95.4545%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 239] Loss: 0.1100 | Accuracy: 95.4545%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 240] Loss: 0.1015 | Accuracy: 94.3182%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 241] Loss: 0.1027 | Accuracy: 95.4545%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 242] Loss: 0.1186 | Accuracy: 94.3182%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 243] Loss: 0.1280 | Accuracy: 94.3182%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 244] Loss: 0.0997 | Accuracy: 95.4545%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 245] Loss: 0.1445 | Accuracy: 92.0455%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 246] Loss: 0.1971 | Accuracy: 93.1818%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 247] Loss: 0.1308 | Accuracy: 94.3182%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 248] Loss: 0.1020 | Accuracy: 95.4545%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 249] Loss: 0.1808 | Accuracy: 95.4545%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 250] Loss: 0.0872 | Accuracy: 97.7273%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 251] Loss: 0.1046 | Accuracy: 95.4545%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 252] Loss: 0.1124 | Accuracy: 96.5909%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 253] Loss: 0.1057 | Accuracy: 95.4545%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 254] Loss: 0.1398 | Accuracy: 95.4545%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 255] Loss: 0.1845 | Accuracy: 93.1818%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 256] Loss: 0.0821 | Accuracy: 95.4545%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 257] Loss: 0.0814 | Accuracy: 95.4545%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 258] Loss: 0.1039 | Accuracy: 96.5909%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 259] Loss: 0.1026 | Accuracy: 98.8636%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 260] Loss: 0.1192 | Accuracy: 96.5909%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 261] Loss: 0.0760 | Accuracy: 97.7273%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 262] Loss: 0.0796 | Accuracy: 95.4545%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 263] Loss: 0.1181 | Accuracy: 95.4545%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 264] Loss: 0.2124 | Accuracy: 92.0455%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 265] Loss: 0.0707 | Accuracy: 98.8636%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 266] Loss: 0.0875 | Accuracy: 94.3182%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 267] Loss: 0.2628 | Accuracy: 96.5909%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 268] Loss: 0.0947 | Accuracy: 96.5909%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 269] Loss: 0.1715 | Accuracy: 92.0455%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 270] Loss: 0.1295 | Accuracy: 93.1818%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 271] Loss: 0.0981 | Accuracy: 95.4545%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 272] Loss: 0.1070 | Accuracy: 93.1818%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 273] Loss: 0.0788 | Accuracy: 97.7273%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 274] Loss: 0.0968 | Accuracy: 96.5909%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 275] Loss: 0.1319 | Accuracy: 94.3182%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 276] Loss: 0.1185 | Accuracy: 97.7273%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 277] Loss: 0.1244 | Accuracy: 94.3182%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 278] Loss: 0.0952 | Accuracy: 95.4545%
[2025-07-25 14:59:05] [INFO] [gru.py:84] - [Epoch 279] Loss: 0.1071 | Accuracy: 95.4545%
[2025-07-25 14:59:05] [INFO] [gru.py:84] - [Epoch 280] Loss: 0.0651 | Accuracy: 96.5909%
[2025-07-25 14:59:05] [INFO] [gru.py:84] - [Epoch 281] Loss: 0.1631 | Accuracy: 97.7273%
[2025-07-25 14:59:05] [INFO] [gru.py:84] - [Epoch 282] Loss: 0.1005 | Accuracy: 97.7273%
[2025-07-25 14:59:05] [INFO] [gru.py:84] - [Epoch 283] Loss: 0.1112 | Accuracy: 96.5909%
[2025-07-25 14:59:05] [INFO] [gru.py:84] - [Epoch 284] Loss: 0.1131 | Accuracy: 95.4545%
[2025-07-25 14:59:05] [INFO] [gru.py:84] - [Epoch 285] Loss: 0.1275 | Accuracy: 95.4545%
[2025-07-25 14:59:05] [INFO] [gru.py:84] - [Epoch 286] Loss: 0.1051 | Accuracy: 96.5909%
[2025-07-25 14:59:05] [INFO] [gru.py:84] - [Epoch 287] Loss: 0.1395 | Accuracy: 95.4545%
[2025-07-25 14:59:05] [INFO] [gru.py:84] - [Epoch 288] Loss: 0.1510 | Accuracy: 93.1818%
[2025-07-25 14:59:05] [INFO] [gru.py:84] - [Epoch 289] Loss: 0.0736 | Accuracy: 95.4545%
[2025-07-25 14:59:05] [INFO] [gru.py:84] - [Epoch 290] Loss: 0.1432 | Accuracy: 95.4545%
[2025-07-25 14:59:05] [INFO] [gru.py:84] - [Epoch 291] Loss: 0.0673 | Accuracy: 96.5909%
[2025-07-25 14:59:05] [INFO] [gru.py:84] - [Epoch 292] Loss: 0.0817 | Accuracy: 96.5909%
[2025-07-25 14:59:05] [INFO] [gru.py:84] - [Epoch 293] Loss: 0.0773 | Accuracy: 94.3182%
[2025-07-25 14:59:05] [INFO] [gru.py:84] - [Epoch 294] Loss: 0.0721 | Accuracy: 97.7273%
[2025-07-25 14:59:05] [INFO] [gru.py:84] - [Epoch 295] Loss: 0.0951 | Accuracy: 96.5909%
[2025-07-25 14:59:05] [INFO] [gru.py:84] - [Epoch 296] Loss: 0.0858 | Accuracy: 97.7273%
[2025-07-25 14:59:05] [INFO] [gru.py:84] - [Epoch 297] Loss: 0.0597 | Accuracy: 97.7273%
[2025-07-25 14:59:05] [INFO] [gru.py:84] - [Epoch 298] Loss: 0.0480 | Accuracy: 98.8636%
[2025-07-25 14:59:05] [INFO] [gru.py:84] - [Epoch 299] Loss: 0.0810 | Accuracy: 96.5909%
[2025-07-25 14:59:05] [INFO] [gru.py:84] - [Epoch 300] Loss: 0.0475 | Accuracy: 98.8636%
[2025-07-25 14:59:05] [INFO] [gru.py:89] - ==== Test Evaluation Results ====
[2025-07-25 14:59:05] [INFO] [gru.py:90] - Confusion Matrix:
[2025-07-25 14:59:05] [INFO] [gru.py:91] -   TP: 7, TN: 14, FP: 0, FN: 2
[2025-07-25 14:59:05] [INFO] [gru.py:92] - Precision : 1.0000
[2025-07-25 14:59:05] [INFO] [gru.py:93] - Recall    : 0.7778
[2025-07-25 14:59:05] [INFO] [gru.py:94] - F1 Score  : 0.8750
[2025-07-25 14:59:05] [INFO] [gru.py:95] - Accuracy  : 91.30%
